,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr,ETH_Trends
2020-07-06,eth,521875.0,1.04856386,26927972853.36434,178.71677224297576,42.9644342,241.179081239042,111651361.78073001,1020012.0,626750319.2613391,7.460538480413522,21
2020-07-07,eth,548179.0,1.0365502,26689447482.563076,176.63451084707802,45.45405746,239.013429573349,111665053.84323001,1064506.0,587174148.475934,7.471588648735347,24
2020-07-08,eth,515130.0,1.06453383,27567241571.1469,182.84979376145927,31.21105751,246.8441157218,111678747.09323001,1092210.0,883252403.9112909,7.467745992527673,28
2020-07-09,eth,511545.0,1.04236573,26990662346.436623,178.87159721781512,41.42106724,241.65181858562198,111692361.78073001,1070343.0,651616777.3368956,7.473260666883223,23
2020-07-10,eth,506070.0,1.03966003,26924876120.1683,177.39802270143872,41.5812239,241.03370011689097,111705857.34323001,1034806.0,647524858.396764,7.4689351460149025,25
2020-07-11,eth,569659.0,1.0323651,26735288582.56989,181.24783370725655,94.42401991,239.307040619521,111719607.21823001,982930.0,283140758.1178044,7.463945430558094,21
2020-07-12,eth,567829.0,1.04017844,26962311536.637417,182.1373925602798,61.42452721,241.309591174752,111733277.59323001,997960.0,438950249.40358967,7.477149831725235,22
2020-07-13,eth,529772.0,1.03269853,26743992425.653603,183.7203498785307,41.49690196,239.326373816482,111746950.40573001,1151834.0,644481664.0220824,7.483933294064501,17
2020-07-14,eth,520157.0,1.0357618,26893914229.04456,178.60539382453632,33.63069446,240.638817942724,111760498.40573001,1098661.0,799683582.553679,7.491094701298782,19
2020-07-15,eth,520924.0,1.02670604,26644882052.350338,178.4312863075478,56.60444524,238.38143962595,111774146.90573001,1111360.0,470720664.07837,7.48644608543149,18
2020-07-16,eth,447490.0,1.00854188,26107970752.12817,179.39507068446244,50.62984167,233.549674108708,111787656.53073001,1068620.0,515663685.49903834,7.481841507952115,24
2020-07-17,eth,475009.0,1.00719893,26032399059.771194,176.39966455990043,45.2181857,232.845427235535,111801203.78073001,1078101.0,575706403.4208326,7.488437314474424,22
2020-07-18,eth,447224.0,1.01893534,26378254394.847,181.4487828448269,62.19937679,235.909914962011,111814945.96823001,1071509.0,424091940.41933304,7.4903767712168605,24
2020-07-19,eth,462835.0,1.03185264,26767061818.921368,181.08110270606915,58.91767618,239.358145821157,111828497.53073001,1082448.0,454312925.29602885,7.498968317195848,20
2020-07-20,eth,478223.0,1.02033838,26435139785.61868,176.08793744693457,43.56198076,236.361256282876,111842102.21823001,1143700.0,606839710.3903446,7.51758894194788,20
2020-07-21,eth,440067.0,1.05265102,27432666168.368706,170.02352431956226,40.57753854,245.25059544126202,111855655.71823001,1120095.0,676055452.1575955,7.531967310327214,26
2020-07-22,eth,470998.0,1.11957716,29555758887.69639,170.2742400357223,34.36771048,264.199169491525,111869234.65573001,1138040.0,859986262.6153619,7.552524173439831,26
2020-07-23,eth,491363.0,1.15280912,30792866273.72068,178.13778028448468,20.02024346,275.223812536528,111883001.65573001,1147143.0,1538086503.9839778,7.599194552540145,40
2020-07-24,eth,487996.0,1.16520206,31320722610.56665,184.56845417503638,31.42337638,279.907534424313,111896675.71823001,1146282.0,996733203.5668676,7.622576053705544,37
2020-07-25,eth,510336.0,1.2599559999999999,34177582482.03387,175.33053581298012,33.53198492,305.402152542373,111910090.34323001,1175506.0,1019253186.4549183,7.635533243951491,52
2020-07-26,eth,519206.0,1.27009295,34812771346.532646,182.58811939334774,28.6509402,311.039973524255,111923785.71823001,1137893.0,1215065582.4072561,7.6700573143746915,64
2020-07-27,eth,551497.0,1.29599835,36181952861.89258,182.84418488181785,20.05260675,323.233886908241,111937375.15573001,1261456.0,1804351589.4002664,7.7229237599347424,60
2020-07-28,eth,596151.0,1.27564913,35602169877.13607,188.2735439027324,31.94749112,318.015537200468,111951039.21823001,1222353.0,1114396424.5755265,7.74610709636957,50
2020-07-29,eth,523675.0,1.27654189,35607672741.755,190.96680622831107,30.75824946,318.025945938048,111964678.34323001,1163851.0,1157662525.145853,7.770918164911512,41
2020-07-30,eth,521352.0,1.33266236,37620638891.912415,184.50159745671417,32.68587014,335.964082875511,111978157.21823001,1164479.0,1150975596.7636847,7.792841219034147,45
2020-07-31,eth,550668.0,1.36147041,38769324646.441376,179.70081675877327,29.58881345,346.179992285213,111991812.09323001,1218838.0,1310269663.6805677,7.808327752241326,50
2020-08-01,eth,562801.0,1.47302432,43366955915.68128,183.94336474413097,35.29709613,387.185885447107,112005518.65573001,1171566.0,1228626733.3333519,7.825986632559879,70
2020-08-02,eth,626146.0,1.41986318,41691372173.245186,188.81583798265342,31.09256767,372.18067165400396,112019176.03073001,1125886.0,1340879036.4532256,7.8529360938074175,73
2020-08-03,eth,575598.0,1.46008704,43187296587.70037,181.99957546744525,31.44919631,385.48781239041494,112032845.65573001,1176793.0,1373240071.4178972,7.882190819014823,59
2020-08-04,eth,594577.0,1.47112169,43772364123.66642,182.6349132236696,33.27707214,390.662864699006,112046391.09323001,1164208.0,1315391087.898958,7.892396070312749,60
2020-08-05,eth,611242.0,1.49225376,44891355573.78335,183.37181716611775,41.47725803,400.601196084161,112059963.90573001,1182699.0,1082312517.9645638,7.900553527309817,51
2020-08-06,eth,582260.0,1.46794205,44156591358.49441,184.961165624418,41.10057685,393.995932495617,112073723.90573001,1215885.0,1074354540.4531155,7.913432236386279,50
2020-08-07,eth,529429.0,1.42370351,42630189303.43322,188.87751163014832,35.83472020000001,380.330053886616,112087353.78073001,1249695.0,1189633658.8962045,7.926994825199058,49
2020-08-08,eth,532607.0,1.46050907,43983933679.79014,190.13862682369972,58.41217486,392.360176504968,112100912.15573001,1182406.0,752992570.2764869,7.931203452313821,46
2020-08-09,eth,493476.0,1.44887328,43633107486.7088,195.90986479219958,51.3682152,389.183157393337,112114583.21823001,1229151.0,849418406.1882616,7.9425576725398335,40
2020-08-10,eth,500790.0,1.45477743,44336365679.6097,193.0635747851041,27.18862363,395.407852425482,112128187.15573001,1289980.0,1630695480.7722595,7.9793352270712985,43
2020-08-11,eth,473147.0,1.40236134,42514230903.732475,189.7316646160617,31.16268162,379.111338983051,112141807.78073001,1254244.0,1364267408.8108988,8.004843954219028,37
2020-08-12,eth,440096.0,1.42629263,43427532505.38049,193.05400092378724,22.19710143,387.208174751607,112155515.65573001,1229214.0,1956450604.3109813,8.046107024245991,37
2020-08-13,eth,486979.0,1.53239028,47649376741.71351,193.71423309695643,23.45116179,424.799460081823,112169108.53073001,1209139.0,2031855699.3987186,8.077326306983219,40
2020-08-14,eth,520788.0,1.55353796,49144669695.50734,201.4474582097384,21.35592642,438.076865575687,112182755.03073001,1201546.0,2301219283.82538,8.109265536186602,61
2020-08-15,eth,600612.0,1.51621458,48537169375.48735,204.61914733294103,38.85963318,432.60919842197603,112196341.53073001,1107833.0,1249038279.7367656,8.122033047369987,57
2020-08-16,eth,549697.0,1.51523133,48580086006.43731,200.01694012482827,44.60936184,432.939172822911,112209957.09323001,1152369.0,1089011005.741952,8.137360468981534,50
2020-08-17,eth,526760.0,1.50565854,48574926932.84639,191.2129140983997,33.33223194,432.841464172998,112223368.03073001,1181976.0,1457295959.7344031,8.161642995877887,46
2020-08-18,eth,467068.0,1.47701108,47515172268.72815,188.1648998223476,32.86626519,423.34633208649905,112237118.09323001,1229256.0,1445712556.6003363,8.182782234750313,38
2020-08-19,eth,474989.0,1.42582514,45672533761.5699,195.77432455615346,30.86075093,406.879427819988,112250781.53073001,1216891.0,1479955360.1186025,8.201447300219861,37
2020-08-20,eth,467326.0,1.44944988,46731165712.84256,201.16589763878875,32.31866077,416.25978755114,112264425.03073001,1182994.0,1445949943.5807102,8.222721313603069,36
2020-08-21,eth,492967.0,1.3643469,43478608746.690445,205.03079058290996,30.04495905,387.2406050263,112278020.90573001,1256752.0,1447118256.111293,8.246680516909594,38
2020-08-22,eth,555166.0,1.39290826,44457618324.74067,202.28237805482556,43.27508524,395.91252133255404,112291518.78073001,1102479.0,1027325956.2251866,8.25903884663481,38
2020-08-23,eth,582203.0,1.37977844,44017778355.397,207.74954641498417,53.76718531,391.947607364115,112305261.03073001,1122524.0,818673659.3655277,8.272393528404598,29
2020-08-24,eth,489798.0,1.42761421,45915066246.16836,205.6877789742228,34.23314242,408.792199473992,112318841.46823001,1162182.0,1341246026.7161117,8.299017490618537,32
2020-08-25,eth,509157.0,1.35310591,43091225867.2275,205.3059509581341,36.37613345,383.604969725307,112332293.03073001,1138199.0,1184601599.6126823,8.316344568590994,34
2020-08-26,eth,516867.0,1.36269047,43404201326.91915,208.0350149708945,34.16976896,386.34381735827003,112346048.71823001,1166218.0,1270251530.6490524,8.337460269282866,27
2020-08-27,eth,538449.0,1.34988164,42960602783.62169,204.9690658518776,42.82327535,382.349150496785,112359613.53073001,1136576.0,1003206841.0731592,8.347663889859918,28
2020-08-28,eth,510764.0,1.3878392,44391895465.65059,210.2355439104336,27.27960064,395.03972980712996,112373242.78073001,1131912.0,1627292717.606276,8.378061095220929,27
2020-08-29,eth,453869.0,1.40103885,44996121010.33788,203.510340236621,29.71924772,400.36816557568704,112386860.09323001,1130992.0,1514039703.6932995,8.407949899736757,29
2020-08-30,eth,390040.0,1.47375312,48129499622.5268,207.5535728907381,24.97566891,428.196437931035,112400513.78073001,1142415.0,1927055479.4399166,8.442057004529817,32
2020-08-31,eth,412302.0,1.48380189,49022839168.051285,208.64035593733288,17.12469201,436.09076943307997,112414301.34323001,1235856.0,2862699027.4938407,8.509869620779613,34
2020-09-01,eth,434255.0,1.57920264,54049626232.94759,217.6173021166301,13.15803454,480.749175862069,112427912.40573001,1245701.0,4107727950.0927696,8.598497260932481,53
2020-09-02,eth,405978.0,1.43608203,49610772982.30135,216.103561274829,13.59821498,441.214134132087,112441486.21823001,1181212.0,3648329802.2499533,8.677872537811588,43
2020-09-03,eth,410463.0,1.2871747,43131280398.861595,211.80189640926903,13.382795800000002,383.542584979544,112454997.40573001,1149636.0,3222890122.4954925,8.76832518404413,44
2020-09-04,eth,476106.0,1.29600047,43488229604.485756,221.7025985776624,14.9477609,386.66907597896005,112468858.53073001,1141207.0,2909347419.0898786,8.84459786363902,41
2020-09-05,eth,403351.0,1.1474203,37278944501.743324,223.23492133271287,12.85837379,331.420088544711,112482452.90573001,1040906.0,2899195895.302376,8.943530823402128,43
2020-09-06,eth,544008.0,1.21545587,39736730665.16471,229.69374293814167,16.18639054,353.227129573349,112496259.03073001,1026667.0,2454946986.115185,9.015630998253592,40
2020-09-07,eth,470998.0,1.21032339,39694172820.955574,229.52987085631386,21.76753754,352.806469023963,112509764.71823001,1051480.0,1823549069.5589836,9.06348440676766,36
2020-09-08,eth,520483.0,1.16688451,37888484829.27636,227.83893752336402,22.33855296,336.716558094682,112523378.84323001,1026700.0,1696102916.7296987,9.106905485570481,30
2020-09-09,eth,406766.0,1.21679278,39619068728.76601,226.03667615313282,18.82626307,352.05394856808897,112536924.78073001,1052603.0,2104457405.0386312,9.170377674019276,35
2020-09-10,eth,365959.0,1.25785562,41348916471.333374,222.0821052147596,13.99579304,367.38086762127404,112550543.90573001,1120964.0,2954381816.8841476,9.261282745425696,30
2020-09-11,eth,356479.0,1.27301466,42095259300.93511,230.95981903552087,16.10435248,373.966615780245,112564217.03073001,1074413.0,2613905733.941179,9.341353512637298,30
2020-09-12,eth,405023.0,1.31075203,43479345004.144325,234.80000044834927,18.64841655,386.216055055523,112577777.21823001,1034584.0,2331530126.8632483,9.399598400594288,28
2020-09-13,eth,418818.0,1.25157651,41168100878.04464,234.5942256745953,17.147320699999998,365.641607831677,112591400.96823001,1042047.0,2400847432.7861915,9.478422318245624,30
2020-09-14,eth,384998.0,1.28207244,42317036024.732735,230.72550007306248,14.51088358,375.80100368205706,112604904.21823001,1079688.0,2916227381.862071,9.56864394433573,26
2020-09-15,eth,408754.0,1.24716977,40986000227.876686,235.55867296471402,18.36446004,363.936595733489,112618518.46823001,1089837.0,2231810798.652257,9.624319863711085,29
2020-09-16,eth,391793.0,1.25187519,41146947103.16367,229.13030606200002,14.22722719,365.322076212741,112631975.40573001,1035013.0,2892126944.2409406,9.703778745725977,26
2020-09-17,eth,499706.0,1.31934691,43869451052.194885,241.1016007453964,12.45826179,389.446111046172,112645754.59323001,1406016.0,3521313952.799284,9.795772353981793,32
2020-09-18,eth,480140.0,1.2946466,43065296801.339615,232.4474425804824,12.98168294,382.261676271186,112659205.65573001,1244808.0,3317389356.1810126,9.885541655805172,28
2020-09-19,eth,481384.0,1.30273497,43406819674.85391,236.94297489824015,18.38976122,385.246569666861,112672825.90573001,1090001.0,2360379732.4027734,9.953466661657204,27
2020-09-20,eth,465984.0,1.26193404,41830036917.45871,240.7001708780312,23.50764678,371.207025715956,112686544.21823001,1095309.0,1779422556.3025987,10.001413363503667,25
2020-09-21,eth,486381.0,1.17776214,38594926759.75053,242.98879995015324,17.13629416,342.456390473407,112700267.34323001,1133662.0,2252232973.42559,10.071567405390162,27
2020-09-22,eth,431660.0,1.18791372,38717574918.72727,237.26965378995112,24.09292645,343.503662536528,112713717.90573001,1081497.0,1607010048.9090993,10.109794097101329,24
2020-09-23,eth,454852.0,1.12902221,36139108531.71363,243.04360561618716,20.24086546,320.588590882525,112727369.46823001,1084100.0,1785452731.8074398,10.139569298889194,20
2020-09-24,eth,487588.0,1.21671076,39362832187.22951,236.04455941570885,24.33859085,349.14401601402705,112740961.84323001,1087537.0,1617301200.2553527,10.169026649683623,26
2020-09-25,eth,455205.0,1.22074551,39657310393.418755,235.44787823451009,28.27797117,351.713962361192,112754438.65573001,1034790.0,1402410029.9633934,10.189322834059789,21
2020-09-26,eth,491205.0,1.22888345,39987598879.06347,241.82076562692143,37.04847052,354.60104576271203,112767853.78073001,984559.0,1079331975.4969037,10.205514390312556,26
2020-09-27,eth,488227.0,1.23316314,40163831868.40371,241.24051206281501,33.150832300000005,356.121992752776,112781105.03073001,966479.0,1211548219.9359057,10.233145623937524,22
2020-09-28,eth,434364.0,1.23043724,40093894095.62,240.42054358349102,26.37215264,355.45993395675004,112794411.59323001,1080187.0,1520311771.2390473,10.274049560651411,23
2020-09-29,eth,429114.0,1.23890977,40577084095.886795,240.32884969341916,25.38784877,359.701439801286,112807677.71823001,1088234.0,1598287608.4421809,10.301877259774647,21
2020-09-30,eth,412900.0,1.23697417,40612933220.808495,242.0993717262137,24.019598499999997,359.976752483928,112820988.96823001,1079040.0,1690824816.3150504,10.341334151637742,20
2020-10-01,eth,447266.0,1.21616561,39758391695.701126,242.75335343669622,23.55503219,352.360856049094,112834303.28073001,1018741.0,1687893753.5891197,10.387647806752165,19
2020-10-02,eth,458931.0,1.19822479,39022839809.19754,241.8719507610286,24.61951298,345.801279485681,112847586.53073001,1002138.0,1585037032.8165066,10.437784196142932,20
2020-10-03,eth,470605.0,1.20094121,39123566090.84261,237.19204601426128,38.88681176,346.65296890707197,112860900.09323001,956528.0,1006088293.8053492,10.462985001852749,23
2020-10-04,eth,472428.0,1.21772435,39770015476.68894,239.99581831365242,43.17691049,352.33940023378096,112874164.65573001,985452.0,921094516.0728431,10.489646737644039,19
2020-10-05,eth,406952.0,1.2199971,39870969678.65809,243.26676636556317,30.51091613,353.191780187025,112887592.28073001,1027690.0,1306777204.3949525,10.526261562994016,20
2020-10-06,eth,423241.0,1.18155643,38398034415.80733,254.35984485274372,30.81467931,340.10351987142,112901020.34323001,1083502.0,1246095538.6966016,10.559117596836133,18
2020-10-07,eth,428105.0,1.18838844,38521806016.49599,247.63596950083382,25.63432228,341.15996399766203,112914204.71823001,1035384.0,1502743298.6529686,10.597341664604949,17
2020-10-08,eth,430143.0,1.21539816,39584167809.2417,240.71905279075696,29.35359551,350.527496376388,112927425.71823001,1019446.0,1348528761.7070868,10.625387099196065,19
2020-10-09,eth,463202.0,1.25868643,41364317572.62777,244.68405082954018,26.32076395,366.247890999416,112940766.59323001,1049571.0,1571546998.226721,10.66390534562633,18
2020-10-10,eth,472917.0,1.2728201000000001,41937985052.23245,251.32471004132188,37.81497552,371.282805143191,112954288.40573001,1036351.0,1109031130.4282506,10.686506511310574,26
2020-10-11,eth,567079.0,1.27995698,42266442521.0665,248.99649891472217,39.71855503,374.145406195207,112967957.96823001,1004701.0,1064148544.4254777,10.714349540895265,21
2020-10-12,eth,496784.0,1.31405657,43799633633.752335,246.4604100278159,28.52267981,387.67096873173597,112981464.09323001,1092162.0,1535607240.6322577,10.755386467394606,23
2020-10-13,eth,507728.0,1.29078087,43112673009.42351,252.65637650260396,31.18493643,381.544274576271,112995203.65573001,1127396.0,1382483915.0165927,10.782352548351971,20
2020-10-14,eth,499024.0,1.2788118,42811014987.70332,248.26997995343308,24.88800901,378.82899304500296,113008813.40573001,1093927.0,1720146234.6780396,10.832369039121994,21
2020-10-15,eth,622855.0,1.2725033000000001,42666305749.00019,253.9438853859088,33.663408399999994,377.50291028638196,113022455.15573001,1249576.0,1267438675.163057,10.860677400648203,17
2020-10-16,eth,649222.0,1.24186032,41405061866.4055,251.16530731650292,26.58344087,366.29994985388703,113035947.40573001,1161135.0,1557550885.4655957,10.90258523632962,20
2020-10-17,eth,654595.0,1.2476802,41638209280.28479,252.0834050274873,46.8672914,368.318269374635,113049535.53073001,1051772.0,888427899.9832956,10.919577626539557,12
2020-10-18,eth,622632.0,1.27470738,42728924786.60019,243.03767123836838,57.78445072,377.921652425482,113062917.96823001,995711.0,739453680.972995,10.936127982883225,18
2020-10-19,eth,490775.0,1.2782239,42908426781.36941,253.9720183508807,40.30052388,379.46302846288694,113076699.34323001,1128930.0,1064711389.7089252,10.958649552089872,17
2020-10-20,eth,484476.0,1.2482645,41712644603.66991,252.04320175111,36.22095229,368.843862653419,113090249.90573001,1105678.0,1151616453.2172914,10.984706250765543,19
2020-10-21,eth,499062.0,1.30863402,44390199440.91028,251.41354661815743,24.59748681,392.473164231444,113103782.59323001,1159354.0,1804664020.158395,11.0291372220144,24
2020-10-22,eth,519373.0,1.3581291000000002,46879969296.35542,252.3512105013941,20.60214353,414.43640578609,113117401.46823001,1189043.0,2275489888.651049,11.074380122929233,35
2020-10-23,eth,518375.0,1.34033323,46308986137.45921,253.54518665726886,25.84518922,409.339998597312,113130860.15573001,1132837.0,1791783598.085898,11.107992505878425,28
2020-10-24,eth,603627.0,1.34642589,46645974148.02079,258.58222880728414,47.40240492,412.26885710111,113144549.59323001,1012156.0,984042354.4988886,11.118124518522954,26
2020-10-25,eth,586099.0,1.33055168,46026201771.38411,251.9477115989693,62.03478974,406.742800642899,113157999.84323001,965206.0,741941771.1584141,11.118159195690492,23
2020-10-26,eth,491011.0,1.29390318,44590776701.90413,243.2075086910853,22.41846642,394.010756575102,113171470.46823001,1086139.0,1989019938.1995878,11.173504171079381,21
2020-10-27,eth,516481.0,1.32118764,45731920476.25424,249.47103949951187,34.25527873,404.045446814728,113185090.53073001,1078466.0,1335032794.1212063,11.182667335016985,25
2020-10-28,eth,485592.0,1.27926827,44023369567.53552,252.161114425219,24.45010394,388.90336364699,113198736.96823001,1139608.0,1800539158.1312513,11.221795308568762,25
2020-10-29,eth,437339.0,1.27386525,43789226262.31333,257.13338959598946,34.30148201,386.788421098773,113212350.40573001,1107849.0,1276598668.5088956,11.249441869526882,22
2020-10-30,eth,487850.0,1.26471066,43433013309.68128,251.87634098665882,25.24313715,383.596369959088,113225819.40573001,1111013.0,1720586987.4388428,11.291545353757998,20
2020-10-31,eth,523774.0,1.2754658,43776670002.693985,253.0692847879435,41.02087663,386.58523611922897,113239373.65573001,1089587.0,1067180265.196027,11.315073116096473,21
2020-11-01,eth,524955.0,1.29889542,44800351864.458885,255.9813303382256,48.43982009,395.57778264173,113252952.59323001,1050753.0,924866190.1940464,11.33756539940472,23
2020-11-02,eth,489991.0,1.26683433,43477115712.44631,246.65331693456645,25.50764516,383.848317066043,113266396.59323001,1156870.0,1704473911.4778051,11.381222919244307,23
2020-11-03,eth,507085.0,1.27920643,44014721133.111885,252.69929407,24.89407843,388.5481997077732,113279951.28073001,1119359.0,1768079957.6204267,11.420443688298175,20
2020-11-04,eth,625419.0,1.31234568,45520820968.66387,252.34510458,23.65102466,401.79561385154886,113293474.09323001,1137324.0,1924687053.984625,11.457449816955414,19
2020-11-05,eth,502128.0,1.3504508,47248734782.823746,249.02893918,19.294873644723,416.9973546464057,113307037.21823001,1128431.0,2448771401.814603,11.441917812299938,32
2020-11-06,eth,573232.0,1.44773852,51724971109.451065,256.77604922,17.68757153,456.4478808883693,113320651.21823001,1171971.0,2924368165.910341,11.594254612917142,36
2020-11-07,eth,545032.0,1.3947556,49501206896.10003,258.65249604,22.61424055,436.77211285797785,113334174.59323001,1131722.0,2188939610.2077975,11.640877241769571,38
2020-11-08,eth,607371.0,1.4436467,51615811182.773415,250.57368795,53.858489568048,455.3757298655757,113347742.96823001,1016465.0,958359797.9954355,11.63127046932962,30
2020-11-09,eth,545082.0,1.41192024,50394519196.05801,253.08562419,25.53264716,444.54799970777316,113361255.09323001,1147695.0,1973728727.8334515,11.706435141001355,31
2020-11-10,eth,491180.0,1.41961116,51188864451.3444,252.60863219999996,32.87149115,451.5016406195208,113374703.09323001,1157455.0,1557241934.1457345,11.733917223886786,33
2020-11-11,eth,646367.0,1.44751679,52636636662.81985,257.23844957,30.656683215493,464.2159424897722,113388257.15573001,1096582.0,1716971020.4076607,11.716482001894946,32
2020-11-12,eth,588103.0,1.43540169,52489887339.97212,253.26671408,23.48662151,462.866499824664,113401785.09323001,1099253.0,2234884541.7074423,11.802157403377135,34
2020-11-13,eth,523034.0,1.46291337,54050512182.31899,259.00859394,25.101975106763,476.57134097019286,113415364.15573001,1156377.0,2153237422.650329,11.789247966898158,37
2020-11-14,eth,572107.0,1.42631391,52466731076.477585,253.89554599,41.025061335615,462.5514587960258,113428960.34323001,1067063.0,1278894640.6992855,11.828665728243324,33
2020-11-15,eth,504327.0,1.3933891,50974919025.30241,261.53086331,35.756227871383,449.3456436002338,113442557.53073001,1037428.0,1425623508.4042494,11.855562350653706,29
2020-11-16,eth,497314.0,1.42451273,52445588185.842026,252.24402969,31.183394442188,462.2547316189363,113456033.21823001,1105512.0,1681843465.8572235,11.891553556657193,30
2020-11-17,eth,517582.0,1.47122276,54771213441.08368,257.83446929,16.453249721094,482.69500502630035,113469608.90573001,1173012.0,3328899419.2353234,11.92183455932741,40
2020-11-18,eth,500099.0,1.45711421,54414177251.19375,255.29764643,20.16282855,479.49180666277033,113483017.84323001,1120798.0,2698737288.974324,12.067509060292116,45
2020-11-19,eth,498682.0,1.430739,53474003939.27501,262.94938377,28.249277914472,471.1500233781415,113496765.96823001,1122748.0,1892933479.6157846,12.048576935351338,37
2020-11-20,eth,529365.0,1.51526003,57840602350.043,262.03876882,21.48467939,509.56297720631215,113510213.53073001,1162871.0,2692178985.473524,12.135974937932966,52
2020-11-21,eth,577881.0,1.58604702,62137690708.855804,265.81210134,18.519536384518002,547.3534804208067,113523879.78073001,1172183.0,3355250877.705677,12.095510920037324,57
2020-11-22,eth,557067.0,1.60936639,64163519384.31838,267.85670925,21.680932735644003,565.1310609000584,113537414.28073001,1148006.0,2959444603.5446987,12.153198975131616,60
2020-11-23,eth,557131.0,1.67518019,68949701372.15712,255.47108376,17.252497986383,607.2141186440678,113550886.34323001,1213632.0,3996505400.3529997,12.210238039071697,74
2020-11-24,eth,544793.0,1.64595465,68658132503.916954,267.13978331,17.792570096587998,604.573530742256,113564569.09323001,1240072.0,3858809161.9817863,12.252324244651852,90
2020-11-25,eth,545213.0,1.56146242,64540440796.87951,266.38071542,28.364720695218,568.2473562828758,113578074.90573001,1205924.0,2275377272.0123854,12.309499420165512,84
2020-11-26,eth,551486.0,1.44927973,58885598655.96444,266.14541055,14.062639740879998,518.3973562244302,113591626.09323001,1173330.0,4187378738.344761,12.332548438015607,67
2020-11-27,eth,559050.0,1.45837495,58738522860.170944,264.17947875,23.675055747677998,517.041817182934,113604975.28073001,1102889.0,2481029970.3700166,12.413935831172425,47
2020-11-28,eth,689375.0,1.51479457,61448304280.81784,264.72965730000004,46.23133610601,540.8292100526011,113618686.15573001,992335.0,1329148353.8333066,12.456903046582436,46
2020-11-29,eth,739327.0,1.57796509,65324166330.14122,272.50980956,43.88157305046099,574.8735552308592,113632233.96823001,993930.0,1488646869.040507,12.47258107032583,46
2020-11-30,eth,527321.0,1.63930401,69718300657.21927,274.97592699,26.26316794321,613.469492402104,113645913.15573001,1183915.0,2654603618.5723543,12.492712413265078,62
2020-12-01,eth,559564.0,1.58084285,66860366299.23067,278.58826337,20.26804334935,588.2515552308593,113659480.71823001,1172361.0,3298807149.1062937,12.518673303369589,72
2021-01-01,eth,511250.0,1.68927746,83381651193.43333,282.58949242,31.933601357696,730.91432063121,114078557.28073001,1136712.0,2611094510.119776,13.742915731241048,15
2021-01-02,eth,516268.0,1.75960877,88455317488.63011,294.23280443,23.307616765338,775.2966224430161,114092226.03073001,1170839.0,3795124931.8711367,13.764250046927573,22
2021-01-03,eth,584367.0,2.04687619,113006333889.70268,290.29336504,14.761425850163,990.365324956166,114105705.28073001,1234419.0,7655516143.005763,13.819050677818804,41
2021-01-04,eth,624273.0,2.01125808,117579118448.74037,291.35660991,12.142182437876999,1030.31844886032,114119201.28073001,1275169.0,9683524279.94787,13.89582478217861,48
2021-01-05,eth,592340.0,2.07030195,125724108123.83228,292.14770591,18.887545541161998,1101.5598141437802,114132801.96823001,1258441.0,6656455591.32274,13.978637926645675,37
2021-01-06,eth,616836.0,2.1356937,136901660529.59369,293.76521286,16.522951010833,1199.3523997662198,114146318.09323001,1280434.0,8285545387.130566,14.029602193974936,40
2021-01-07,eth,659444.0,2.10650954,139299256154.53677,294.10535417,16.643557541171,1220.21421332554,114159673.46823001,1298568.0,8369560162.239969,14.083009416340534,48
2021-01-08,eth,626952.0,2.07610212,139277828932.9715,302.33023725,15.465651732272999,1219.8807212156598,114173317.53073001,1288953.0,9005622998.889427,14.142985528546966,48
2021-01-09,eth,613021.0,2.13741252,146954951912.88055,298.73984832,23.800642023911,1286.9702231443598,114186753.71823001,1231759.0,6174411251.816066,14.209374221027206,38
2021-01-10,eth,617780.0,2.09029309,144513203475.10123,305.52889392,25.385573727112998,1265.43626750438,114200301.65573001,1210603.0,5692729462.354108,14.254302389243925,43
2021-01-11,eth,640858.0,1.88292248,123682853355.1232,307.71293418,12.659337381827,1082.905685564,114213873.84323001,1280285.0,9770089035.835045,14.296977265205966,46
2021-01-12,eth,561907.0,1.83315608,118664002991.33592,310.90847903,17.862782943722998,1038.8394176505,114227474.40573001,1165508.0,6643085983.029061,14.387718081989194,33
2021-01-13,eth,545700.0,1.94575091,128855595818.19319,312.07371192,20.474951579015,1127.92676271186,114241101.53073001,1126532.0,6293328476.061332,14.441777669440748,28
2021-01-14,eth,570542.0,2.04963817,138547152633.128,312.61845221,12.502931319226999,1212.61922150789,114254458.59323001,1184604.0,11081173614.068336,14.484328074966786,29
2021-01-15,eth,586641.0,1.97990394,133424788845.05354,313.02080852,19.330546578318998,1167.64685096435,114268101.46823001,1227187.0,6902277093.121665,14.566478035249519,26
2021-01-16,eth,575783.0,2.05520806,140738946367.52002,318.33597411,21.459553253035,1231.50994839275,114281615.46823001,1193339.0,6558335334.75901,14.623849567201702,27
2021-01-17,eth,549860.0,2.05967518,141960155405.68567,309.41312267,31.713378510008003,1242.04924137931,114295110.59323001,1133096.0,4476349164.781938,14.67971304535352,22
2021-01-18,eth,557612.0,2.05353424,143132315959.22983,313.11891087,28.323824376544,1252.15644476914,114308652.53073001,1217953.0,5053424779.662279,14.710844546341198,22
